# BUSCO version is: 5.4.3 
# The lineage dataset is: fabales_odb10 (Creation date: 2020-08-05, number of genomes: 10, number of BUSCOs: 5366)
# Busco id	Status	Sequence	Score	Length
27759at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004342.1	245.9	138
27769at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008669.1	220.3	106
27769at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056157.1	212.0	106
27783at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027012.1	188.5	100
27783at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053149.1	188.5	100
27789at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050625.1	318.7	165
27809at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029997.1	301.6	188
27824at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008150.1	241.5	118
27830at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055076.1	355.3	225
27834at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031303.1	179.2	91
27834at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002294.1	178.7	91
27838at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020213.1	329.7	385
27838at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037948.1	324.7	374
27839at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015036.1	227.3	114
27839at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009399.2	226.7	114
27843at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000102.1	200.6	110
27848at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027048.1	186.7	93
27848at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053107.1	186.7	93
27853at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043109.1	185.7	102
27853at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038476.1	179.8	103
27856at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034984.1	187.9	107
27856at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017423.1	187.1	107
27865at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017922.1	358.4	203
27871at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005863.1	218.6	109
27871at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039865.1	200.1	109
27873at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046457.1	242.8	148
27874at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051712.1	238.6	125
27878at72025	Missing
27882at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G014847.1	318.7	151
27883at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052322.1	265.3	178
27887at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G030886.1	198.5	100
27889at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037480.1	173.1	114
27889at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027764.1	172.3	110
27902at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016073.1	217.6	108
27917at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037319.1	177.3	101
27917at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047867.1	174.9	101
27922at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003009.1	231.3	136
27931at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038830.1	192.3	103
27941at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013949.1	222.1	111
27943at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050305.1	219.4	116
27943at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024716.1	213.7	117
27947at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021261.1	184.7	104
27947at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014527.1	176.5	100
27948at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058737.3	197.6	96
27948at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029846.1	170.4	85
27949at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027467.1	278.7	178
27949at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003104.1	277.8	178
27953at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043431.1	218.6	98
27953at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024424.2	218.4	98
27958at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G054866.1	259.5	148
27958at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045944.1	253.5	152
27967at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037143.1	170.8	133
27967at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048041.1	158.8	111
27969at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026657.1	247.0	148
27969at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000172.1	242.0	148
27999at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044212.1	245.5	161
28003at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037670.1	165.2	93
28006at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048067.1	210.0	99
28010at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043002.1	190.1	96
28010at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038585.1	178.0	98
28030at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021157.1	231.7	139
28037at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004251.1	203.2	159
28037at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020297.1	190.6	159
28038at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011638.1	262.5	145
28038at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015979.1	260.2	145
28045at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009144.1	223.2	99
28045at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G014778.1	222.2	99
28049at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008779.1	158.0	82
28049at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056273.1	157.6	113
28056at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052987.1	174.7	118
28060at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047874.1	243.7	140
28061at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021105.1	294.7	186
28061at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014375.1	289.7	186
28074at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_14G041761.1	132.7	143
28081at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G053873.1	241.9	133
28081at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036763.1	232.8	130
28097at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031517.1	230.3	119
28100at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023540.1	332.8	192
28104at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048176.1	225.5	116
28104at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012152.1	222.3	116
28107at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024884.1	226.0	113
28107at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043917.1	199.5	113
28118at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014328.1	210.6	109
28119at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031257.1	246.8	137
28121at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024466.1	197.8	105
28121at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043480.1	194.6	105
28124at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017600.1	199.9	91
28124at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034782.1	198.5	91
28126at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G006224.1	265.1	153
28129at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011759.1	279.1	192
28137at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003435.1	210.2	105
28137at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046821.1	208.5	105
28147at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008979.1	297.7	197
28147at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056463.1	286.7	197
28161at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022402.1	201.2	117
28161at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G045139.1	196.0	117
28178at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053604.1	219.9	158
28183at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G006125.1	215.9	115
28183at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039817.1	205.2	115
28198at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014391.1	193.1	113
28207at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038620.1	198.2	103
28207at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042973.1	194.7	103
28213at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G045170.1	436.9	328
28213at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022369.1	422.0	312
28215at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032176.1	209.9	105
28215at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034278.1	194.1	105
28253at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G041969.1	222.0	156
28253at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005319.1	219.6	153
28255at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053163.1	189.5	103
28255at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026999.1	188.1	100
28260at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015318.1	181.9	103
28260at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009694.1	166.2	95
28262at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021192.1	159.2	148
28262at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014463.1	155.0	124
28265at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015783.1	209.0	103
28265at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011835.1	205.2	103
28269at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043114.1	252.7	128
28269at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038471.1	239.3	128
28269at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058921.1	222.1	140
28277at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027535.1	221.5	117
28314at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043754.1	243.0	164
28314at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024703.1	225.2	156
28317at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038488.1	241.6	130
28331at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033902.2	245.6	119
28331at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031747.1	245.4	119
28333at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030458.1	156.8	102
28333at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058114.1	154.3	102
28357at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035314.1	256.5	168
28362at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G025833.1	217.7	110
28362at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G047176.1	205.4	135
28367at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043557.1	217.6	153
28368at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013486.1	266.1	134
28368at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021575.1	265.3	134
28368at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G028605.1	229.3	119
28374at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050931.1	187.0	122
28376at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G020972.1	223.9	135
28376at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014240.1	200.1	147
28377at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038734.1	188.4	78
28377at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035949.1	188.3	78
28382at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045685.1	263.0	201
28382at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055157.1	262.3	199
28388at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038803.1	572.8	1004
28392at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019711.1	190.6	129
28395at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045934.1	119.2	73
28396at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029420.1	189.5	112
28396at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059145.1	188.1	112
28398at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030340.1	220.7	107
28398at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058251.1	208.8	105
28398at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058237.1	201.3	106
28403at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059127.1	286.8	157
28403at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029441.1	282.0	156
28410at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040165.1	175.1	99
28410at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005781.1	174.2	99
28418at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033436.1	222.9	142
28418at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050387.1	216.0	142
28423at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G006008.1	224.0	260
28429at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050371.1	243.1	156
28433at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017211.1	321.6	333
28438at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011397.1	288.6	160
28438at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016226.1	261.4	159
28439at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007831.1	199.0	128
28439at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055339.1	198.3	135
28445at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026682.2	160.1	110
28445at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000142.1	159.1	101
28459at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018387.2	201.0	118
28459at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045390.1	199.1	118
28464at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005222.1	193.0	89
28464at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048135.1	188.8	88
28475at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039368.1	178.7	71
28475at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042732.1	175.0	71
28476at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G045232.1	217.0	109
28497at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007878.1	208.0	114
28497at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055388.1	207.7	113
28507at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055581.1	234.0	136
28507at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008080.1	232.2	135
28508at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048392.1	121.4	87
28508at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012192.1	113.5	87
28511at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038091.1	216.7	114
28515at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037595.1	194.2	95
28522at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014405.1	292.0	169
28522at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021134.1	286.2	169
28523at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038244.1	208.0	133
28533at72025	Missing
28545at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042845.1	234.3	130
28552at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058678.1	185.0	93
28552at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029914.2	183.5	93
28559at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038340.1	188.8	85
28591at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038678.2	202.5	108
28593at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021156.1	223.4	137
28593at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014425.2	214.4	130
28623at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000239.1	249.8	184
28623at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003350.1	233.8	183
28627at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009619.1	203.0	89
28638at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038747.1	269.3	182
28638at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035940.1	268.4	186
28647at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021362.1	215.4	111
28682at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015559.1	279.7	154
28682at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009944.1	273.4	154
28684at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G057308.1	364.8	295
28689at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035492.1	202.0	98
28689at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039169.1	199.7	98
28692at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021985.1	174.1	90
28692at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013933.1	173.8	90
28693at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018842.1	205.6	159
28693at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026468.1	203.4	161
28697at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031938.1	156.8	111
28702at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023175.1	195.9	186
28704at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G010725.1	170.4	75
28704at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016970.1	162.9	87
28708at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029306.1	256.9	186
28721at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044511.1	278.2	131
28735at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032246.1	177.1	112
28739at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043950.1	229.6	150
28752at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056734.1	194.4	96
28753at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001887.1	175.5	100
28753at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G006576.1	169.6	98
28753at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052858.1	154.6	101
28770at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016556.1	176.3	77
28772at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012292.1	150.5	109
28772at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048288.1	149.5	91
28792at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050380.1	175.7	82
28792at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033443.1	174.6	82
28798at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045450.1	177.2	118
28798at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018445.1	172.3	118
28808at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056751.2	61.9	317
28817at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013488.1	178.5	91
28817at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021577.1	171.6	86
28819at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G024222.1	169.9	85
28821at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031838.1	193.0	108
28821at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033992.1	192.8	108
28822at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008472.1	231.2	131
28822at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055958.2	229.9	135
28836at72025	Missing
28838at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013810.1	175.6	93
28840at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G047427.1	225.5	124
28843at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032101.1	242.0	151
28843at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034308.1	239.2	151
28846at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008432.1	168.3	91
28847at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004466.1	182.6	95
28861at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G020995.1	222.7	112
28865at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055875.1	200.6	117
28865at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008378.1	193.9	117
28868at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016432.1	293.2	167
28868at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011155.1	292.7	165
28878at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015341.1	172.8	114
28878at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009713.1	151.3	114
28879at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002096.1	292.1	143
28879at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026731.1	284.4	144
28882at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038185.1	309.1	175
28891at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047956.1	206.8	112
28896at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040947.1	206.5	97
28896at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049729.1	205.0	97
28913at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015139.1	112.0	113
28921at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008948.1	186.8	90
28923at72025	Missing
28928at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G010038.1	193.1	98
28928at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015620.1	188.0	98
28934at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020376.1	262.6	136
28947at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036781.1	437.4	352
28947at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G053856.1	411.2	335
28951at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058707.1	195.2	99
28951at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029875.2	191.7	98
28953at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056107.1	146.6	98
28953at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008624.1	138.1	98
28985at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039909.1	198.4	106
28990at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019340.1	200.6	113
28990at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052484.1	193.8	117
29002at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021574.1	183.9	82
29002at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013485.1	181.9	82
29011at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046812.1	191.2	133
29011at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003428.1	188.8	133
29016at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042958.1	187.8	111
29016at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038639.1	184.6	107
29030at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027590.1	243.3	182
29036at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_14G041346.1	164.3	95
29039at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013784.1	170.2	95
29040at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022435.1	175.3	106
29040at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G045095.1	171.3	106
