# BUSCO version is: 5.4.3 
# The lineage dataset is: fabales_odb10 (Creation date: 2020-08-05, number of genomes: 10, number of BUSCOs: 5366)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
27853at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	6062274	6062672	-	185.7	102
27856at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	40961986	40963734	-	185.2	107
27856at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	20681140	20682856	+	186.0	107
27865at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	48309486	48310304	-	358.4	203
27871at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	45428075	45430133	-	169.5	97
27871at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	1427352	1429559	-	156.5	103
27873at72025	Complete	glyma.Hwangkeum.gnm1.Chr16	20577559	20578216	-	242.9	148
27874at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	18768247	18770646	+	166.7	125
27878at72025	Complete	glyma.Hwangkeum.gnm1.Chr19	13256387	13260571	-	221.5	139
27882at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	1206827	1210422	-	273.1	151
27883at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	38193943	38194626	+	265.0	178
27887at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	52804192	52806581	-	200.1	100
27887at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	1871136	1873391	+	199.2	100
27889at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	3831902	3833617	-	148.8	103
27889at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	24757928	24760093	-	137.6	113
27902at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	12554099	12555208	-	193.9	99
27917at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	23087265	23087645	-	177.3	101
27917at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	3453250	3453630	+	174.9	101
27922at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	109040	111926	+	229.8	136
27931at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	38815286	38817123	+	186.1	103
27941at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	34017200	34020538	+	220.2	111
27941at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	9581499	9584136	+	198.4	104
27943at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	3642352	3642756	+	213.7	117
27943at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	39790454	39790858	-	219.4	116
27947at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	38919978	38920373	+	187.6	105
27947at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	2855416	2855999	+	184.7	104
27948at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	42253953	42258066	+	162.6	96
27948at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	41404582	41407213	-	164.9	96
27949at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	1009048	1011211	-	273.5	176
27949at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	1071571	1073774	-	274.0	185
27953at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	742609	744367	+	199.1	92
27953at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	8976448	8978238	+	199.2	92
27958at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	6970288	6970956	+	253.5	152
27958at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	27652969	27653640	+	259.6	148
27967at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	21391310	21391801	-	170.8	133
27967at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	5014688	5015173	+	158.8	111
27969at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	1791994	1792569	-	241.7	148
27969at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	39738275	39738844	+	248.2	148
27999at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	20543202	20543840	-	245.5	161
28003at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	26805834	26806196	+	165.2	93
28006at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	5315259	5317953	-	209.5	99
28010at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	36319761	36320306	-	176.7	98
28010at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	5136026	5136576	+	188.8	96
28030at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	1951740	1953573	+	229.7	139
28037at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	13627750	13628736	-	181.9	163
28037at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	35940824	35941952	+	175.4	164
28038at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	43975870	43976836	+	262.5	145
28038at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	11729483	11730433	-	260.2	145
28045at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	619582	620964	-	205.8	103
28049at72025	Complete	glyma.Hwangkeum.gnm1.Chr19	45358447	45360121	-	175.1	91
28056at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	49202031	49202510	+	174.7	118
28060at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	3509367	3509981	+	243.7	140
28061at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	37678153	37678824	+	289.7	186
28061at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	1568670	1569347	+	294.7	186
28074at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	10883440	10883802	-	185.2	103
28081at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	16177875	16180249	-	232.1	130
28081at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	3279055	3281219	-	241.0	133
28097at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	7377448	7377894	+	230.3	119
28100at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	33360308	33360946	+	332.8	192
28104at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	1793028	1793405	-	222.3	116
28104at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	6180533	6180910	+	225.5	116
28107at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	5892708	5895014	+	226.2	113
28107at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	15036622	15038708	+	210.0	118
28118at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	37282367	37284914	+	203.5	109
28119at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	5013765	5014268	+	246.8	137
28121at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	1049781	1050400	+	197.8	105
28121at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	9319675	9320240	+	195.4	105
28124at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	44239595	44240538	+	196.4	91
28124at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	15572896	15574025	-	198.5	91
28126at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	48357444	48358166	-	265.1	153
28129at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	45064600	45065838	+	279.2	192
28129at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	10702837	10704365	-	299.4	218
28137at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	4461004	4463033	+	210.2	105
28137at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	27636333	27638427	+	210.0	105
28147at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	44291224	44291931	+	298.1	197
28147at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	47032380	47033081	+	286.6	197
28161at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	13450247	13450660	-	201.2	117
28161at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	43344212	43344628	+	196.0	117
28178at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	55543287	55544609	+	224.5	135
28183at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	47562551	47563728	-	190.0	115
28183at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	1036819	1037302	+	191.1	109
28198at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	37830782	37831368	-	193.2	113
28207at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	36605197	36607429	+	182.9	103
28207at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	4859249	4861434	-	186.0	103
28213at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	13044723	13045912	-	420.2	309
28213at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	43918516	43919936	+	419.0	324
28215at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	15562566	15564072	-	209.9	105
28215at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	7376961	7378058	+	194.2	105
28253at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	39667833	39668522	-	219.6	153
28253at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	43675083	43675931	-	222.0	156
28255at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	43105405	43105779	+	188.1	100
28255at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	50969345	50969719	-	189.5	103
28255at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	50978153	50978521	-	186.8	102
28260at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	5611204	5612595	-	181.9	95
28260at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	5325503	5326693	-	161.8	103
28262at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	2280140	2281198	-	157.3	148
28265at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	45803618	45804529	+	204.9	103
28265at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	9876818	9877569	-	208.7	103
28269at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	35224567	35228554	-	239.4	128
28269at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	6111667	6116088	+	253.4	128
28277at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	1605741	1608736	+	161.9	98
28314at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	3474058	3476023	-	225.2	156
28314at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	12659279	12661139	+	243.0	164
28317at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	35407924	35408367	+	241.6	130
28331at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	9276037	9277664	-	238.7	120
28331at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	3434534	3436196	-	238.1	119
28333at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	48227104	48227725	+	155.0	102
28333at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	34701631	34702270	-	153.6	102
28357at72025	Complete	glyma.Hwangkeum.gnm1.Chr12	30447857	30448549	+	255.8	168
28362at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	28166162	28169623	+	217.7	110
28362at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	32702908	32706287	+	205.5	135
28367at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	10224084	10224713	+	217.6	153
28368at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	29428404	29429037	-	242.7	134
28368at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	5614421	5615009	-	261.2	134
28374at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	5944960	5945557	-	176.9	122
28376at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	36525828	36526400	-	215.2	137
28376at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	455459	455986	-	228.6	137
28377at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	37307473	37309869	+	186.7	78
28377at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	37856542	37859543	-	187.9	78
28382at72025	Complete	glyma.Hwangkeum.gnm1.Chr16	3821823	3823763	-	263.0	201
28388at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	36718540	36720197	-	413.3	535
28388at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	38534788	38546894	+	473.4	502
28392at72025	Complete	glyma.Hwangkeum.gnm1.Chr07	22931284	22933386	+	190.9	129
28395at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	6801972	6806892	-	128.8	77
28395at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	11499510	11504684	+	127.7	77
28396at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	37955801	37956190	-	189.5	112
28396at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	45418836	45419225	+	188.1	112
28398at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	47133386	47135197	+	220.8	107
28398at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	36123095	36125410	-	220.8	106
28398at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	36249675	36252068	+	209.3	105
28403at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	38163768	38164337	-	282.0	156
28403at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	45174170	45174745	-	286.8	157
28410at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	44638627	44639089	-	174.7	99
28410at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	4384515	4384975	-	175.9	99
28418at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	37476157	37476666	-	222.9	142
28418at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	513632	514135	+	216.0	142
28423at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	46660093	46661549	-	224.0	260
28423at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	2053515	2054982	+	191.0	260
28429at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	405335	406074	+	241.5	156
28433at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	37459483	37460485	+	321.6	333
28438at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	41575347	41579223	+	287.1	160
28438at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	14179586	14182733	-	256.5	152
28439at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	33530220	33531856	+	181.8	136
28439at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	36234406	36235829	+	180.0	125
28445at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	1512646	1513231	+	151.4	101
28445at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	39987689	39988247	-	153.2	110
28459at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	3252276	3253330	-	170.4	120
28459at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	662198	663211	-	170.0	111
28464at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	38670296	38670837	-	193.1	89
28464at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	5902457	5902948	+	192.3	88
28475at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	43867517	43870328	+	167.2	77
28475at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	2824693	2827585	-	175.5	71
28476at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	44873228	44877052	-	216.2	109
28497at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	34137038	34137445	-	208.2	114
28497at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	36817075	36817470	-	208.1	113
28507at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	36365793	36367225	-	233.6	135
28507at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	39053821	39055242	-	234.0	136
28508at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	2154777	2155912	+	105.6	87
28508at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	8039916	8040902	-	121.4	87
28511at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	12210200	12212287	+	215.7	114
28511at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	38214655	38217372	+	217.4	114
28515at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	25992443	25993448	+	190.7	95
28522at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	37913670	37914421	+	292.0	169
28522at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	1789384	1790141	+	286.2	169
28523at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	33111193	33111771	+	208.0	133
28533at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	34226757	34227050	+	184.1	91
28545at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	3751752	3752192	-	234.3	130
28552at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	43017572	43019669	+	183.5	93
28552at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	40703882	40705685	-	185.0	93
28559at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	34010405	34010725	-	188.8	85
28591at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	37226682	37228071	-	199.6	108
28591at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	41640519	41641805	+	180.1	103
28593at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	38067316	38067829	+	202.7	127
28593at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	1947627	1948104	+	214.2	127
28623at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	2547680	2548638	+	247.3	176
28623at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	3754616	3755577	-	230.2	174
28627at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	4897675	4898022	+	202.3	89
28627at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	4598150	4598482	+	201.9	89
28638at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	37229820	37230635	+	268.4	186
28638at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	37945778	37946542	-	276.6	186
28647at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	3700222	3702487	+	214.8	111
28647at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	499851	500237	-	212.5	111
28682at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	8440443	8441006	+	273.4	154
28682at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	7684163	7684729	+	279.7	154
28684at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	16997807	16998939	-	348.3	223
28689at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	32542121	32542867	-	201.9	98
28689at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	41999355	42000148	+	202.7	98
28692at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	33834477	33835197	-	169.7	90
28692at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	9400108	9400839	-	170.1	90
28693at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	8625042	8625674	-	205.6	159
28693at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	37961352	37961954	+	203.5	161
28697at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	11198626	11199243	-	156.8	111
28702at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	22328210	22329907	-	168.8	160
28702at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	53325629	53327387	-	161.2	177
28704at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	27230848	27238097	-	141.5	63
28704at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	29855976	29858288	-	161.0	74
28708at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	37006608	37007276	+	256.9	186
28721at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	12518343	12520756	+	268.9	132
28721at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	28389245	28391814	-	275.2	131
28735at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	16409226	16411677	+	177.1	112
28739at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	6289937	6294833	-	206.4	157
28739at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	15588079	15590144	-	231.0	144
28752at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	1936588	1939214	+	146.9	94
28753at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	43367593	43367952	+	171.9	98
28753at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	4327645	4328016	-	169.3	97
28753at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	47325746	47326114	-	151.2	99
28770at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	18611876	18615783	-	175.8	77
28772at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	3117194	3117685	-	150.5	109
28772at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	7130702	7131178	+	149.5	91
28792at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	37539453	37539740	-	174.7	82
28792at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	461664	461951	+	175.8	82
28798at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	3899022	3899719	+	166.9	117
28798at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	1262275	1262976	+	173.3	118
28808at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	25448306	25450823	-	192.1	126
28817at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	29435396	29436877	-	178.5	91
28817at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	5620298	5621993	-	171.6	86
28819at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	42441854	42443788	+	161.7	85
28821at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	10212546	10212989	+	193.0	108
28821at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	4262515	4262928	+	192.8	108
28822at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	40160005	40160711	+	226.6	131
28822at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	42766538	42767163	+	226.3	135
28836at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	3158369	3160976	+	158.8	79
28836at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	595080	597997	+	185.5	82
28838at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	32830427	32830783	+	175.6	93
28838at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	8348971	8349327	+	174.0	91
28840at72025	Complete	glyma.Hwangkeum.gnm1.Chr16	36600699	36608909	+	225.5	124
28843at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	14739050	14739640	-	242.0	151
28843at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	7651843	7652427	-	239.2	151
28846at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	39858274	39858750	-	173.9	91
28847at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	17081440	17086510	+	180.6	95
28861at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	36743828	36746706	+	223.2	112
28861at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	659516	662272	+	214.6	112
28865at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	39305944	39306378	+	194.1	117
28865at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	41929890	41930327	+	200.6	117
28868at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	38314124	38315393	+	292.7	165
28868at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	16746162	16747199	-	293.2	167
28878at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	5817157	5817735	+	151.3	114
28878at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	5531214	5531768	+	172.8	114
28879at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	46699781	46700679	+	292.1	143
28879at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	40524676	40525563	+	284.4	144
28882at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	32555180	32555875	+	309.1	175
28891at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	22210808	22213723	-	198.4	132
28891at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	4215403	4217174	+	204.2	112
28896at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	15637593	15640127	-	206.5	97
28896at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	32446655	32449277	+	205.0	97
28913at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	8303987	8304448	-	177.1	116
28913at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	37147475	37147942	+	182.4	117
28921at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	44004236	44006209	-	151.4	84
28923at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	13808304	13812526	+	459.2	308
28923at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	42811931	42816132	+	456.9	307
28928at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	9384384	9385006	+	181.0	98
28928at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	8264144	8264816	+	188.0	98
28934at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	36835321	36836602	+	262.6	136
28934at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	1391877	1392951	+	266.8	136
28947at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	16332777	16333862	+	425.0	334
28947at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	3137441	3138451	-	409.6	334
28951at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	42598772	42599405	-	191.7	98
28951at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	41082595	41083269	+	195.2	99
28953at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	41371847	41372287	-	138.1	98
28953at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	43992306	43992746	-	146.6	98
28985at72025	Complete	glyma.Hwangkeum.gnm1.Chr14	1820499	1822664	+	198.4	106
28990at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	16098750	16099644	-	200.6	113
28990at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	41573086	41573993	-	193.8	117
29002at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	29424901	29425261	-	183.3	82
29002at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	5610908	5611275	-	185.3	82
29011at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	4423195	4423725	+	188.8	133
29011at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	27491213	27491749	+	191.2	133
29016at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	36774976	36775455	-	185.9	107
29016at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	4729685	4730149	+	187.8	111
29030at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	2125925	2126503	-	243.3	182
29036at72025	Complete	glyma.Hwangkeum.gnm1.Chr14	27421480	27421821	+	164.3	95
29039at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	32584943	32585275	-	170.4	95
29040at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	13868401	13872671	+	175.0	105
29040at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	42687110	42690189	-	171.5	105
29048at72025	Complete	glyma.Hwangkeum.gnm1.Chr14	27776338	27778269	+	185.0	87
29050at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	20441367	20454265	+	233.1	136
29050at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	23493620	23510380	-	232.1	127
29053at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	44351653	44353467	+	205.3	111
29053at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	49380825	49382818	-	202.5	111
29062at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	45973661	45974200	+	249.1	145
